Author(s) ID,PublicationEID
55718954600,2-s2.0-85169085097
25931929500,2-s2.0-85150057019
 56076679200,2-s2.0-85150057019
 7003574407,2-s2.0-85150057019
36951596600,2-s2.0-85150193818
 6603160485,2-s2.0-85150193818
 35303414900,2-s2.0-85150193818
 57784482900,2-s2.0-85150193818
 58144008600,2-s2.0-85150193818
 58144160700,2-s2.0-85150193818
57196155993,2-s2.0-85163661334
 7601520278,2-s2.0-85163661334
 6505985294,2-s2.0-85163661334
 9736704400,2-s2.0-85163661334
 57078657900,2-s2.0-85163661334
57201529732,2-s2.0-85167791802
 36144584600,2-s2.0-85167791802
 15021458900,2-s2.0-85167791802
 12646104400,2-s2.0-85167791802
57196005314,2-s2.0-85166583619
 55578791400,2-s2.0-85166583619
26534538800,2-s2.0-85168893078
 56225558300,2-s2.0-85168893078
 58161922800,2-s2.0-85168893078
 57408820000,2-s2.0-85168893078
 36092743900,2-s2.0-85168893078
 55932216500,2-s2.0-85168893078
57219284091,2-s2.0-85132524609
 57759172500,2-s2.0-85132524609
 7103010114,2-s2.0-85132524609
 57201106974,2-s2.0-85132524609
 6701553145,2-s2.0-85132524609
57197027341,2-s2.0-85146673127
 58073987200,2-s2.0-85146673127
 6603238198,2-s2.0-85146673127
 53867126400,2-s2.0-85146673127
14071150700,2-s2.0-85166178343
 56523374200,2-s2.0-85166178343
 56575153600,2-s2.0-85166178343
 14045492400,2-s2.0-85166178343
57203438162,2-s2.0-85171333309
 58583810300,2-s2.0-85171333309
 57220546721,2-s2.0-85171333309
 58582041300,2-s2.0-85171333309
 56108513500,2-s2.0-85171333309
58157875100,2-s2.0-85150868088
 57213190221,2-s2.0-85150868088
 56000858100,2-s2.0-85150868088
 7101919482,2-s2.0-85150868088
 55642245600,2-s2.0-85150868088
57214983249,2-s2.0-85142852626
 58537728200,2-s2.0-85142852626
 36959818900,2-s2.0-85142852626
 57190740667,2-s2.0-85142852626
 15136001900,2-s2.0-85142852626
 57199277310,2-s2.0-85142852626
57194497142,2-s2.0-85152603450
 55496358400,2-s2.0-85152603450
7007126387,2-s2.0-85147376823
 55738319700,2-s2.0-85147376823
57211299087,2-s2.0-85149918818
 57210171391,2-s2.0-85149918818
 57216673458,2-s2.0-85149918818
 57207262491,2-s2.0-85149918818
57202253410,2-s2.0-85172168321
57191498961,2-s2.0-85165693212
 7202196193,2-s2.0-85165693212
57645675700,2-s2.0-85165097616
 55376827900,2-s2.0-85165097616
 35172848700,2-s2.0-85165097616
 35791586000,2-s2.0-85165097616
57218563548,2-s2.0-85161706883
 57217861474,2-s2.0-85161706883
 22939175500,2-s2.0-85161706883
 6701926209,2-s2.0-85161706883
 7003665060,2-s2.0-85161706883
 58009976200,2-s2.0-85161706883
58453007000,2-s2.0-85163938280
 36970243800,2-s2.0-85163938280
57221483959,2-s2.0-85159598666
 15759762900,2-s2.0-85159598666
 57188658490,2-s2.0-85159598666
 57209234751,2-s2.0-85159598666
 57194013246,2-s2.0-85159598666
 58259635500,2-s2.0-85159598666
55893043200,2-s2.0-85169517241
58582710800,2-s2.0-85162925711
 57194784991,2-s2.0-85162925711
 55324798200,2-s2.0-85162925711
 56715872000,2-s2.0-85162925711
 55807303500,2-s2.0-85162925711
 6506985029,2-s2.0-85162925711
 57210197479,2-s2.0-85162925711
 56260222500,2-s2.0-85162925711
 54408082400,2-s2.0-85162925711
58067132000,2-s2.0-85146332185
 23090052400,2-s2.0-85146332185
 7101898098,2-s2.0-85146332185
58329680400,2-s2.0-85145277296
 58025193100,2-s2.0-85145277296
 6603260860,2-s2.0-85145277296
 6603951720,2-s2.0-85145277296
 57207877191,2-s2.0-85145277296
 6602697719,2-s2.0-85145277296
55912336400,2-s2.0-85166596620
58585947800,2-s2.0-85169504057
 57841968500,2-s2.0-85169504057
 57219439769,2-s2.0-85169504057
 57221154923,2-s2.0-85169504057
 57226340399,2-s2.0-85169504057
 57219762719,2-s2.0-85169504057
 57208665165,2-s2.0-85169504057
 37067199500,2-s2.0-85169504057
58615992500,2-s2.0-85172149530
 58615810600,2-s2.0-85172149530
 58615270800,2-s2.0-85172149530
 57892621900,2-s2.0-85172149530
57219735262,2-s2.0-85154032893
 57202608911,2-s2.0-85154032893
 56373827400,2-s2.0-85154032893
 57202601562,2-s2.0-85154032893
 8720694300,2-s2.0-85154032893
 55621493300,2-s2.0-85154032893
 7006468768,2-s2.0-85154032893
35242102400,2-s2.0-85171359964
 57258739300,2-s2.0-85171359964
 57202790311,2-s2.0-85171359964
 23008031500,2-s2.0-85171359964
 56487903800,2-s2.0-85171359964
 18835391900,2-s2.0-85171359964
 15062733300,2-s2.0-85171359964
 57221106774,2-s2.0-85171359964
 12783287600,2-s2.0-85171359964
 12808494200,2-s2.0-85171359964
 16313476100,2-s2.0-85171359964
 56355283500,2-s2.0-85171359964
58475440500,2-s2.0-85164183214
 54404202500,2-s2.0-85164183214
 8957206700,2-s2.0-85164183214
57192540480,2-s2.0-85171353854
 58327466300,2-s2.0-85171353854
 57216506481,2-s2.0-85171353854
 57565311200,2-s2.0-85171353854
 36505244500,2-s2.0-85171353854
 57462240900,2-s2.0-85171353854
 57222289517,2-s2.0-85171353854
 56205220700,2-s2.0-85171353854
 58280463500,2-s2.0-85171353854
 58584274500,2-s2.0-85171353854
 57195955139,2-s2.0-85171353854
7402626924,2-s2.0-85166442025
 57210249296,2-s2.0-85166442025
7102775296,2-s2.0-85162736764
 7006008102,2-s2.0-85162736764
 55217532900,2-s2.0-85162736764
 56088772000,2-s2.0-85162736764
 7401858700,2-s2.0-85162736764
 35190748300,2-s2.0-85162736764
 9243300500,2-s2.0-85162736764
 36553452400,2-s2.0-85162736764
 8295257200,2-s2.0-85162736764
 36474249400,2-s2.0-85162736764
 57202270607,2-s2.0-85162736764
 56175855600,2-s2.0-85162736764
 8934166100,2-s2.0-85162736764
57223243452,2-s2.0-85160736546
 57198759384,2-s2.0-85160736546
 7403499255,2-s2.0-85160736546
 57202831397,2-s2.0-85160736546
 55614501000,2-s2.0-85160736546
 57212146506,2-s2.0-85160736546
 57208173635,2-s2.0-85160736546
7102198225,2-s2.0-85164285510
 57285778000,2-s2.0-85164285510
 57270330200,2-s2.0-85164285510
 57766132400,2-s2.0-85164285510
57376834500,2-s2.0-85153118510
 57190255625,2-s2.0-85153118510
 6701761980,2-s2.0-85153118510
58481788400,2-s2.0-85164447448
 55487428700,2-s2.0-85164447448
 55627347400,2-s2.0-85164447448
 58481989700,2-s2.0-85164447448
 35513966900,2-s2.0-85164447448
58477983500,2-s2.0-85164242801
 58478029800,2-s2.0-85164242801
 7801466979,2-s2.0-85164242801
58127287500,2-s2.0-85167716026
 58533023200,2-s2.0-85167716026
 57698636700,2-s2.0-85167716026
 7003993035,2-s2.0-85167716026
 15764510300,2-s2.0-85167716026
58502320400,2-s2.0-85165527815
 57222577716,2-s2.0-85165527815
 57221819062,2-s2.0-85165527815
 58502252100,2-s2.0-85165527815
 58502181000,2-s2.0-85165527815
 56640780000,2-s2.0-85165527815
 56427263200,2-s2.0-85165527815
 56708031800,2-s2.0-85165527815
57204944466,2-s2.0-85171327468
 24825796100,2-s2.0-85171327468
 56921695600,2-s2.0-85171327468
 57188835015,2-s2.0-85171327468
58591788900,2-s2.0-85171973165
 58614083500,2-s2.0-85171973165
 57200501001,2-s2.0-85171973165
 23984205400,2-s2.0-85171973165
 57520486800,2-s2.0-85171973165
 58221495700,2-s2.0-85171973165
23097158900,2-s2.0-85156234317
 57219938511,2-s2.0-85156234317
 23994295000,2-s2.0-85156234317
55742098500,2-s2.0-85163323736
 57212378313,2-s2.0-85163323736
 57216924184,2-s2.0-85163323736
 57827929000,2-s2.0-85163323736
 57861012400,2-s2.0-85163323736
 7007156912,2-s2.0-85163323736
 55513668300,2-s2.0-85163323736
57189519887,2-s2.0-85135918671
 7402721513,2-s2.0-85135918671
57190403992,2-s2.0-85167366184
 57203626503,2-s2.0-85167366184
58559650200,2-s2.0-85169566586
 58560600200,2-s2.0-85169566586
 58559650300,2-s2.0-85169566586
 58560443600,2-s2.0-85169566586
 58560443700,2-s2.0-85169566586
57894147200,2-s2.0-85138134237
 57977746500,2-s2.0-85138134237
 56688210000,2-s2.0-85138134237
 6508276759,2-s2.0-85138134237
56903663200,2-s2.0-85162911612
 58347678300,2-s2.0-85162911612
 58350836500,2-s2.0-85162911612
 57218241056,2-s2.0-85162911612
 58610963900,2-s2.0-85162911612
 57656533000,2-s2.0-85162911612
 57216674296,2-s2.0-85162911612
 58348945900,2-s2.0-85162911612
 7402474988,2-s2.0-85162911612
56426379000,2-s2.0-85151397058
 25634712900,2-s2.0-85151397058
 55767986400,2-s2.0-85151397058
36477073700,2-s2.0-85148598919
 24472854700,2-s2.0-85148598919
 57205668973,2-s2.0-85148598919
 16506485200,2-s2.0-85148598919
 57190804857,2-s2.0-85148598919
57197737650,2-s2.0-85161564305
 57213193262,2-s2.0-85161564305
 26325510400,2-s2.0-85161564305
 58309341900,2-s2.0-85161564305
 57219383737,2-s2.0-85161564305
 8375489800,2-s2.0-85161564305
58113353400,2-s2.0-85148645796
 57200752654,2-s2.0-85148645796
 57214246307,2-s2.0-85148645796
 6508072673,2-s2.0-85148645796
 58111726000,2-s2.0-85148645796
 58112419400,2-s2.0-85148645796
 57225391942,2-s2.0-85148645796
56202351300,2-s2.0-85126470430
 55710597100,2-s2.0-85126470430
 57224673502,2-s2.0-85126470430
36676931900,2-s2.0-85160998543
 58382012300,2-s2.0-85160998543
 58303296600,2-s2.0-85160998543
 58302936400,2-s2.0-85160998543
 55966765900,2-s2.0-85160998543
 7202467963,2-s2.0-85160998543
 13407966600,2-s2.0-85160998543
36020086900,2-s2.0-85143876462
 57200112524,2-s2.0-85143876462
 57189646508,2-s2.0-85143876462
 6603125346,2-s2.0-85143876462
 58002910700,2-s2.0-85143876462
 25627204700,2-s2.0-85143876462
 57200226764,2-s2.0-85143876462
57959269500,2-s2.0-85151257542
 57216315334,2-s2.0-85151257542
 55436940900,2-s2.0-85151257542
 6603957391,2-s2.0-85151257542
 24074727600,2-s2.0-85151257542
 57742187100,2-s2.0-85151257542
 57960145900,2-s2.0-85151257542
 6701521491,2-s2.0-85151257542
57818536100,2-s2.0-85150917383
 58157436000,2-s2.0-85150917383
 57199753116,2-s2.0-85150917383
 52463538400,2-s2.0-85150917383
57077047600,2-s2.0-85149364793
 58128331900,2-s2.0-85149364793
 57817848100,2-s2.0-85149364793
 57217989312,2-s2.0-85149364793
 57191359205,2-s2.0-85149364793
 24734317700,2-s2.0-85149364793
 56046948000,2-s2.0-85149364793
 7003334590,2-s2.0-85149364793
57215094260,2-s2.0-85162138274
 53877568300,2-s2.0-85162138274
 55775855700,2-s2.0-85162138274
 7202760099,2-s2.0-85162138274
22034151200,2-s2.0-85163966130
 57214072090,2-s2.0-85163966130
 23492805700,2-s2.0-85163966130
 6701437935,2-s2.0-85163966130
57222672214,2-s2.0-85150716545
 8933670500,2-s2.0-85150716545
 55531140000,2-s2.0-85150716545
57737333000,2-s2.0-85143265901
 7103090557,2-s2.0-85143265901
 6602454434,2-s2.0-85143265901
 36716636100,2-s2.0-85143265901
 6602868590,2-s2.0-85143265901
58509031200,2-s2.0-85166014534
 58510270200,2-s2.0-85166014534
 58589419600,2-s2.0-85166014534
 36185030200,2-s2.0-85166014534
 8288075800,2-s2.0-85166014534
56599889900,2-s2.0-85150754307
 57204831815,2-s2.0-85150754307
 57203969712,2-s2.0-85150754307
 36444977300,2-s2.0-85150754307
 57200015262,2-s2.0-85150754307
 57201359073,2-s2.0-85150754307
 57216318044,2-s2.0-85150754307
 57225182714,2-s2.0-85150754307
 57221840372,2-s2.0-85150754307
 57194378532,2-s2.0-85150754307
 57207918421,2-s2.0-85150754307
 57219635297,2-s2.0-85150754307
 57192919602,2-s2.0-85150754307
 8685471300,2-s2.0-85150754307
 14322034300,2-s2.0-85150754307
 7004190688,2-s2.0-85150754307
 22634618600,2-s2.0-85150754307
57217047362,2-s2.0-85150903867
 57219852039,2-s2.0-85150903867
 57219858957,2-s2.0-85150903867
 57221690217,2-s2.0-85150903867
 57218800987,2-s2.0-85150903867
 57222239521,2-s2.0-85150903867
 36553112600,2-s2.0-85150903867
 57218689745,2-s2.0-85150903867
 57219845539,2-s2.0-85150903867
 7102502539,2-s2.0-85150903867
 7801558698,2-s2.0-85150903867
8740475700,2-s2.0-85127261265
 57554432700,2-s2.0-85127261265
7004896871,2-s2.0-85146581243
 7006136577,2-s2.0-85146581243
57194447109,2-s2.0-85150036725
 6507792896,2-s2.0-85150036725
 57440867100,2-s2.0-85150036725
 7102582536,2-s2.0-85150036725
56432549200,2-s2.0-85159379505
 57535907000,2-s2.0-85159379505
57216391210,2-s2.0-85153585494
 57211024848,2-s2.0-85153585494
 8402184100,2-s2.0-85153585494
 24794675100,2-s2.0-85153585494
57381211800,2-s2.0-85158075905
29467466300,2-s2.0-85133640820
 57788027500,2-s2.0-85133640820
 57204691065,2-s2.0-85133640820
57224119839,2-s2.0-85160611513
 56229682300,2-s2.0-85160611513
 41261800400,2-s2.0-85160611513
57913423200,2-s2.0-85162846968
 57190498197,2-s2.0-85162846968
 57209225176,2-s2.0-85162846968
 57203645246,2-s2.0-85162846968
58292257100,2-s2.0-85160442557
 56400455200,2-s2.0-85160442557
57193109180,2-s2.0-85166221082
 13009209200,2-s2.0-85166221082
57194101233,2-s2.0-85162856187
 55480175900,2-s2.0-85162856187
 57210448990,2-s2.0-85162856187
 56428459600,2-s2.0-85162856187
 57225016680,2-s2.0-85162856187
 57210109319,2-s2.0-85162856187
 36766802500,2-s2.0-85162856187
 35145474600,2-s2.0-85162856187
 57194216595,2-s2.0-85162856187
 58347676300,2-s2.0-85162856187
 57354047500,2-s2.0-85162856187
 54881931400,2-s2.0-85162856187
 57191976353,2-s2.0-85162856187
 35932341300,2-s2.0-85162856187
 57225020188,2-s2.0-85162856187
 57225020490,2-s2.0-85162856187
 58350204200,2-s2.0-85162856187
 57214855634,2-s2.0-85162856187
 57225018619,2-s2.0-85162856187
 56193051800,2-s2.0-85162856187
 55893355500,2-s2.0-85162856187
 57203911245,2-s2.0-85162856187
 58347676400,2-s2.0-85162856187
 57215345289,2-s2.0-85162856187
 58348307900,2-s2.0-85162856187
 58348308000,2-s2.0-85162856187
 57210068008,2-s2.0-85162856187
 58347676500,2-s2.0-85162856187
 37079512700,2-s2.0-85162856187
 58350834300,2-s2.0-85162856187
 57224804351,2-s2.0-85162856187
 55079370000,2-s2.0-85162856187
 57208150832,2-s2.0-85162856187
 58580342800,2-s2.0-85162856187
 57217102411,2-s2.0-85162856187
 58347036200,2-s2.0-85162856187
 23994841700,2-s2.0-85162856187
 7102020142,2-s2.0-85162856187
57202774374,2-s2.0-85151267341
 57651714400,2-s2.0-85151267341
 50162445100,2-s2.0-85151267341
58124533200,2-s2.0-85149244467
 57219173089,2-s2.0-85149244467
 58125415200,2-s2.0-85149244467
 57195999483,2-s2.0-85149244467
 57204340892,2-s2.0-85149244467
58078511500,2-s2.0-85162143644
 57216596796,2-s2.0-85162143644
 6507982271,2-s2.0-85162143644
 57219735344,2-s2.0-85162143644
 58078010000,2-s2.0-85162143644
 57101822000,2-s2.0-85162143644
57971318700,2-s2.0-85162857714
 57531316100,2-s2.0-85162857714
 17436496700,2-s2.0-85162857714
58290522700,2-s2.0-85160319005
 55535211200,2-s2.0-85160319005
 57201056536,2-s2.0-85160319005
 58290146300,2-s2.0-85160319005
 25422913500,2-s2.0-85160319005
 56928434400,2-s2.0-85160319005
57201054721,2-s2.0-85160815519
 35933253500,2-s2.0-85160815519
 57193212261,2-s2.0-85160815519
 12770870900,2-s2.0-85160815519
 7005683965,2-s2.0-85160815519
58122073900,2-s2.0-85149102236
 57225144859,2-s2.0-85149102236
56720705200,2-s2.0-85150887760
 14322034300,2-s2.0-85150887760
 57219519410,2-s2.0-85150887760
 57313705100,2-s2.0-85150887760
 57188549364,2-s2.0-85150887760
 8623760400,2-s2.0-85150887760
 57313495600,2-s2.0-85150887760
 57219519100,2-s2.0-85150887760
 57219517515,2-s2.0-85150887760
 57219516568,2-s2.0-85150887760
 57203969712,2-s2.0-85150887760
 57779480500,2-s2.0-85150887760
 57211583680,2-s2.0-85150887760
 57204503392,2-s2.0-85150887760
 57208333389,2-s2.0-85150887760
 24338962300,2-s2.0-85150887760
 55191107400,2-s2.0-85150887760
 57209848177,2-s2.0-85150887760
 57194603206,2-s2.0-85150887760
 8707762800,2-s2.0-85150887760
 57223309671,2-s2.0-85150887760
 55784808100,2-s2.0-85150887760
 35956448800,2-s2.0-85150887760
 57216314999,2-s2.0-85150887760
 57191745209,2-s2.0-85150887760
 56457361300,2-s2.0-85150887760
 57222273839,2-s2.0-85150887760
 56903795500,2-s2.0-85150887760
 7006677755,2-s2.0-85150887760
 57219629545,2-s2.0-85150887760
 25960833700,2-s2.0-85150887760
 57219634284,2-s2.0-85150887760
 57216461005,2-s2.0-85150887760
 57222191066,2-s2.0-85150887760
 57313495700,2-s2.0-85150887760
 57746616400,2-s2.0-85150887760
 58156960000,2-s2.0-85150887760
 57204291225,2-s2.0-85150887760
 58158169200,2-s2.0-85150887760
 58157990600,2-s2.0-85150887760
 57203974960,2-s2.0-85150887760
 23097654000,2-s2.0-85150887760
 35603936500,2-s2.0-85150887760
 6602892357,2-s2.0-85150887760
 55585001900,2-s2.0-85150887760
 7004190688,2-s2.0-85150887760
 22634618600,2-s2.0-85150887760
 22433983800,2-s2.0-85150887760
 38560976600,2-s2.0-85150887760
57140433900,2-s2.0-85143627663
 57247606200,2-s2.0-85143627663
 57210804601,2-s2.0-85143627663
 57578389400,2-s2.0-85143627663
57211799880,2-s2.0-85165502216
 57208206401,2-s2.0-85165502216
35198071500,2-s2.0-85142476846
 57979257800,2-s2.0-85142476846
 18434649900,2-s2.0-85142476846
 57190272411,2-s2.0-85142476846
 7102362279,2-s2.0-85142476846
 36146744700,2-s2.0-85142476846
57221357615,2-s2.0-85162052885
 58597531500,2-s2.0-85162052885
 55647141100,2-s2.0-85162052885
57219763637,2-s2.0-85162925855
 58350689400,2-s2.0-85162925855
 55861078200,2-s2.0-85162925855
16459694500,2-s2.0-85160953360
 56047076500,2-s2.0-85160953360
 58299871300,2-s2.0-85160953360
 57200413079,2-s2.0-85160953360
 58299536700,2-s2.0-85160953360
 7004221348,2-s2.0-85160953360
 57203542877,2-s2.0-85160953360
 57194306640,2-s2.0-85160953360
 7004596535,2-s2.0-85160953360
 56028001200,2-s2.0-85160953360
 57749534800,2-s2.0-85160953360
 25723414200,2-s2.0-85160953360
 57205522071,2-s2.0-85160953360
 58300118200,2-s2.0-85160953360
 57203776263,2-s2.0-85160953360
 57204911739,2-s2.0-85160953360
 57211803874,2-s2.0-85160953360
 57203287968,2-s2.0-85160953360
 57211587545,2-s2.0-85160953360
 57215532598,2-s2.0-85160953360
 23009234400,2-s2.0-85160953360
 7004040199,2-s2.0-85160953360
 50561946500,2-s2.0-85160953360
 6701481359,2-s2.0-85160953360
 7006363107,2-s2.0-85160953360
 58299536800,2-s2.0-85160953360
 57219343736,2-s2.0-85160953360
 35077973900,2-s2.0-85160953360
 7006829318,2-s2.0-85160953360
 57196499374,2-s2.0-85160953360
 35939829700,2-s2.0-85160953360
 57207320612,2-s2.0-85160953360
 7005451928,2-s2.0-85160953360
14833251000,2-s2.0-85160601803
 57221774383,2-s2.0-85160601803
 16024737200,2-s2.0-85160601803
58252060900,2-s2.0-85159496221
 57192597221,2-s2.0-85159496221
 56735875700,2-s2.0-85159496221
 8628801600,2-s2.0-85159496221
 55878674500,2-s2.0-85159496221
 16242675600,2-s2.0-85159496221
 7004100598,2-s2.0-85159496221
58096008600,2-s2.0-85147714803
 7102470106,2-s2.0-85147714803
 57192210274,2-s2.0-85147714803
 22035553400,2-s2.0-85147714803
25640559600,2-s2.0-85162892766
 35932341300,2-s2.0-85162892766
 6602420113,2-s2.0-85162892766
58184741100,2-s2.0-85163892335
 24338718000,2-s2.0-85163892335
54919399500,2-s2.0-85161472099
 55992152200,2-s2.0-85161472099
 55546981900,2-s2.0-85161472099
 6602317815,2-s2.0-85161472099
46161659500,2-s2.0-85152686587
 35451025600,2-s2.0-85152686587
 55350462400,2-s2.0-85152686587
 56585291500,2-s2.0-85152686587
 7005903355,2-s2.0-85152686587
 42461194600,2-s2.0-85152686587
 55714625600,2-s2.0-85152686587
 6701766575,2-s2.0-85152686587
 15020960900,2-s2.0-85152686587
 58185902300,2-s2.0-85152686587
 16306230900,2-s2.0-85152686587
 7103060842,2-s2.0-85152686587
 55668514500,2-s2.0-85152686587
 7004331591,2-s2.0-85152686587
 34770723500,2-s2.0-85152686587
 56204441500,2-s2.0-85152686587
 58025716000,2-s2.0-85152686587
 57740945900,2-s2.0-85152686587
 56502009700,2-s2.0-85152686587
 58185902400,2-s2.0-85152686587
 57604942100,2-s2.0-85152686587
 58185902500,2-s2.0-85152686587
 36465130100,2-s2.0-85152686587
 7402542872,2-s2.0-85152686587
 8619515600,2-s2.0-85152686587
 58186558500,2-s2.0-85152686587
